Date,Symbols,Close,High,Low,Open,Volume
2021-07-29,AAPL.US,145.21,146.12,144.15,144.26,56867299
2021-07-29,GOOGL,2715.55,2733.2203,2710.86,2723.0,1585786
2021-07-29,FB,358.32,365.52,356.74,361.0,33413244
2021-07-29,PFE,42.418,42.923,42.25,42.854,29269710
2021-07-29,BNTX,312.59,328.7,303.46,327.7926,4094224
2021-07-29,MRNA,345.64,351.2199,336.0,350.64,10100729
2021-07-29,AMZN,3599.92,3637.95,3580.01,3627.75,5519952
2021-07-28,AAPL.US,144.55,146.54,142.12,144.41,119283213
2021-07-28,GOOGL,2721.88,2765.94,2705.55,2726.239,4756530
2021-07-28,FB,373.28,377.5499,366.93,374.56,29676910
2021-07-28,PFE,42.685,42.97,41.507,41.605,54786651
2021-07-28,BNTX,313.45,315.16,282.5,289.0,4880646
2021-07-28,MRNA,349.32,350.99,327.5,333.01,13091567
2021-07-28,AMZN,3630.32,3658.4204,3601.0,3633.78,2999378
2021-07-27,AAPL.US,146.34,148.77,145.12,148.69,105128828
2021-07-27,GOOGL,2638.0,2687.98,2602.08,2685.01,2735474
2021-07-27,FB,367.81,373.15,364.55,371.91,15705447
2021-07-27,PFE,41.359,41.457,40.848,41.084,33127082
2021-07-27,BNTX,284.0,296.46,272.183,293.0,4318824
2021-07-27,MRNA,328.5,344.889,318.29,335.3088,17196688
2021-07-27,AMZN,3626.39,3698.5,3586.15,3698.5,4131890
2021-07-26,AAPL.US,148.55,149.39,147.27,147.83,72648486
2021-07-26,GOOGL,2680.7,2684.74,2646.03,2666.565,1528574
2021-07-26,FB,372.46,374.44,368.22,369.58,14925222
2021-07-26,PFE,41.074,41.202,40.661,40.887,24144960
2021-07-26,BNTX,286.26,297.7299,276.68,289.5,4025303
2021-07-26,MRNA,335.87,362.0,329.15,352.0,23387796
2021-07-26,AMZN,3699.82,3712.08,3647.25,3673.17,2900068
2021-07-23,AAPL.US,148.12,148.28,146.49,147.12,71658892
2021-07-23,GOOGL,2660.3,2667.9799,2596.01,2608.61,2075321
2021-07-23,FB,369.79,375.33,357.19,360.91,33694328
2021-07-23,PFE,40.947,41.094,40.691,40.73,21996329
2021-07-23,BNTX,281.96,292.335,267.03,287.0332,4456557
2021-07-23,MRNA,348.83,349.45,325.17,330.9,23431397
2021-07-23,AMZN,3656.64,3666.11,3622.04,3640.0,2436292
2021-07-22,AAPL.US,146.37,147.75,145.38,145.51,77567068
2021-07-22,GOOGL,2568.43,2569.66,2549.9769,2556.88,715094
2021-07-22,FB,351.19,351.54,345.21,346.68,12385441
2021-07-22,PFE,40.74,40.819,40.18,40.396,19252132
2021-07-22,BNTX,280.98,283.92,264.6,269.56,5589757
2021-07-22,MRNA,323.48,329.6,316.29,319.0,16491283
2021-07-22,AMZN,3638.03,3640.02,3582.27,3587.23,3265352
2021-07-21,AAPL.US,144.97,145.7,144.2,145.1,75215431
2021-07-21,GOOGL,2550.98,2551.92,2520.47,2522.67,1037309
2021-07-21,FB,346.23,346.52,341.25,341.5,9279657
2021-07-21,PFE,40.298,40.514,39.802,40.514,28023424
2021-07-21,BNTX,259.61,261.77,242.07,244.95,5335267
2021-07-21,MRNA,321.11,325.88,293.62,298.51,30859285
2021-07-21,AMZN,3585.2,3586.45,3543.6415,3576.375,2318989
2021-07-20,AAPL.US,145.72,146.67,142.54,143.04,96635220
2021-07-20,GOOGL,2524.19,2540.8636,2487.01,2510.55,1315822
2021-07-20,FB,341.66,343.45,334.5,338.8,11024277
2021-07-20,PFE,40.328,40.976,39.492,39.542,49678435
2021-07-20,BNTX,245.17,252.56,232.84,240.93,6604938
2021-07-20,MRNA,307.33,342.51,292.0,318.22,123115470
2021-07-20,AMZN,3573.19,3592.0,3518.0,3567.32,3255680
2021-07-19,AAPL.US,142.03,143.64,141.25,143.32,121794003
2021-07-19,GOOGL,2491.56,2524.1,2470.1,2521.79,1398379
2021-07-19,FB,336.95,339.79,334.54,337.57,14372345
2021-07-19,PFE,39.444,39.64,38.982,39.364,30352540
2021-07-19,BNTX,242.64,247.31,226.41,228.0,5147325
2021-07-19,MRNA,313.59,317.8796,283.14,284.54,35526769
2021-07-19,AMZN,3549.59,3550.21,3499.16,3532.58,3784595
2021-07-16,AAPL.US,145.96,149.32,145.45,148.02,93527439
2021-07-16,GOOGL,2539.4,2556.23,2523.07,2553.26,1021227
2021-07-16,FB,341.16,345.9899,340.14,344.91,11026093
2021-07-16,PFE,39.64,39.64,39.228,39.434,24705172
2021-07-16,BNTX,231.47,233.2399,222.35,225.08,5050038
2021-07-16,MRNA,286.43,288.88,271.5,276.92,41397251
2021-07-16,AMZN,3573.63,3646.0599,3570.455,3633.31,4043706
2021-07-15,AAPL.US,148.04,149.56,146.66,148.8,107136472
2021-07-15,GOOGL,2540.1,2574.0,2530.6,2572.98,1210940
2021-07-15,FB,344.46,349.2348,340.22,349.2348,14781594
2021-07-15,PFE,39.384,39.482,39.158,39.247,20613578
2021-07-15,BNTX,221.08,222.179,212.08,212.87,2889285
2021-07-15,MRNA,259.675,261.22,245.505,246.66,15130782
2021-07-15,AMZN,3631.2,3695.4,3620.92,3694.2,3185292
2021-07-14,AAPL.US,148.71,149.13,147.25,147.66,127426840
2021-07-14,GOOGL,2564.74,2586.5266,2558.2892,2559.16,1187283
2021-07-14,FB,347.63,355.2,346.73,354.56,13894221
2021-07-14,PFE,39.247,39.321,38.962,39.02,16173192
2021-07-14,BNTX,212.0,214.9,204.68,207.93,1525970
2021-07-14,MRNA,246.66,249.92,237.22,237.245,9420397
2021-07-14,AMZN,3681.68,3717.66,3660.8266,3708.85,3296568
2021-07-13,AAPL.US,145.21,147.03,143.21,143.63,101125535
2021-07-13,GOOGL,2546.83,2561.15,2533.49,2540.77,962347
2021-07-13,FB,352.09,358.49,348.8,351.5,11455963
2021-07-13,PFE,38.952,39.1,38.834,39.07,12441001
2021-07-13,BNTX,207.84,214.43,206.8,214.43,1794644
2021-07-13,MRNA,235.15,239.8195,233.801,239.14,4186383
2021-07-13,AMZN,3677.36,3773.0782,3671.32,3702.1,3845917
2021-07-12,AAPL.US,144.07,145.89,143.57,145.78,76525557
2021-07-12,GOOGL,2539.51,2541.3888,2512.215,2523.56,883389
2021-07-12,FB,353.16,354.19,349.64,351.23,10018624
2021-07-12,PFE,39.06,39.542,38.904,38.962,24952087
2021-07-12,BNTX,215.69,220.36,214.505,217.3734,1091964
2021-07-12,MRNA,239.34,242.389,229.2,230.98,6938180
2021-07-12,AMZN,3718.55,3757.2899,3696.7929,3744.0,2571635
2021-07-09,AAPL.US,144.68,145.22,142.23,142.33,100186465
2021-07-09,GOOGL,2510.37,2514.69,2491.025,2500.5,931584
2021-07-09,FB,350.42,350.71,345.265,345.32,13018694
2021-07-09,PFE,38.912,39.394,38.766,38.834,21965306
2021-07-09,BNTX,217.4,217.6,208.5,216.24,2065349
2021-07-09,MRNA,232.81,233.7999,224.28,231.965,5305101
2021-07-09,AMZN,3719.34,3748.0,3693.3968,3722.52,3748237
2021-07-08,AAPL.US,142.82,143.63,140.25,141.16,105887949
2021-07-08,GOOGL,2500.88,2511.91,2480.44,2480.52,1189467
2021-07-08,FB,345.65,348.33,342.56,345.73,14406457
2021-07-08,PFE,38.56,38.628,38.245,38.314,23433597
2021-07-08,BNTX,207.93,208.7408,194.04,195.67,2013182
2021-07-08,MRNA,232.79,233.41,214.07,215.66,8719363
2021-07-08,AMZN,3731.41,3759.9855,3621.12,3643.56,5180623
2021-07-07,AAPL.US,144.14,144.46,142.24,143.11,105222115
2021-07-07,GOOGL,2529.48,2545.68,2523.06,2543.24,1202951
2021-07-07,FB,350.49,356.49,350.0,355.26,14218866
2021-07-07,PFE,38.658,38.668,38.279,38.53,17981617
2021-07-07,BNTX,205.93,211.6,203.0,211.5,1427263
2021-07-07,MRNA,221.9,231.86,220.8201,231.76,4889299
2021-07-07,AMZN,3696.58,3734.2,3678.91,3717.3772,5328062
2021-07-06,AAPL.US,141.6,142.73,139.66,139.66,108501998
2021-07-06,GOOGL,2523.8,2528.56,2491.6501,2512.97,1320179
2021-07-06,FB,352.78,358.79,349.18,356.5,13488455
2021-07-06,PFE,38.598,38.952,38.353,38.786,19271028
2021-07-06,BNTX,213.5,216.43,209.15,213.4253,2050982
2021-07-06,MRNA,233.34,234.6,225.43,229.62,4956460
2021-07-06,AMZN,3675.74,3685.48,3529.0,3530.11,6744768
2021-07-02,AAPL.US,139.55,139.59,137.34,137.49,79179242
2021-07-02,GOOGL,2505.15,2508.08,2461.19,2463.0,1300109
2021-07-02,FB,354.7,356.44,352.62,355.1,11524614
2021-07-02,PFE,39.03,39.129,38.687,38.766,16893195
2021-07-02,BNTX,224.0,227.0,218.1301,224.89,967823
2021-07-02,MRNA,234.3,238.9,230.14,235.1,4200450
2021-07-02,AMZN,3510.98,3511.72,3436.92,3451.64,3176697
2021-07-01,AAPL.US,136.86,136.92,135.36,136.2,52641133
2021-07-01,GOOGL,2448.89,2451.74,2430.63,2434.5,905641
2021-07-01,FB,354.39,354.6699,346.5,346.82,17137021
2021-07-01,PFE,38.864,38.932,38.422,38.48,20394843
2021-07-01,BNTX,224.0,227.38,220.103,224.5,944420
2021-07-01,MRNA,235.11,236.71,227.67,236.3,5933146
2021-07-01,AMZN,3432.97,3457.0,3409.4206,3434.61,2037053
2021-06-30,AAPL.US,136.56,137.0,135.47,135.77,63448639
2021-06-30,GOOGL,2441.79,2445.14,2427.09,2439.89,1223699
2021-06-30,FB,347.71,352.92,347.17,352.165,15107514
2021-06-30,PFE,38.471,38.579,38.137,38.451,21628715
2021-06-30,BNTX,223.88,230.9899,221.27,228.0,1763867
2021-06-30,MRNA,234.98,245.7,232.41,237.98,9319109
2021-06-30,AMZN,3440.16,3471.6019,3435.0,3441.06,2403992
2021-06-29,AAPL.US,135.93,136.09,133.95,134.4,64747160
2021-06-29,GOOGL,2445.45,2460.415,2433.815,2453.4071,1155436
2021-06-29,FB,351.89,356.74,349.05,356.27,21417305
2021-06-29,PFE,38.412,38.593,38.294,38.442,14776626
2021-06-29,BNTX,228.06,231.97,223.01,226.3,1669930
2021-06-29,MRNA,234.46,238.4,219.33,221.19,11417039
2021-06-29,AMZN,3448.14,3456.03,3423.03,3438.82,2098439
2021-06-28,AAPL.US,134.38,134.84,132.96,133.02,62295145
2021-06-28,GOOGL,2450.72,2455.695,2428.1101,2453.57,1426271
2021-06-28,FB,355.64,358.14,341.77,342.46,29156132
2021-06-28,PFE,38.432,38.52,38.216,38.324,19570110
2021-06-28,BNTX,228.44,233.74,222.75,230.56,1508748
2021-06-28,MRNA,222.94,225.0914,215.6,223.0,6190647
2021-06-28,AMZN,3443.89,3448.0,3413.5098,3416.0,2242793
2021-06-25,AAPL.US,132.72,133.5,132.42,133.07,70993257
2021-06-25,GOOGL,2450.17,2452.66,2431.305,2440.0,1729819
2021-06-25,FB,341.37,344.12,339.68,342.59,14594444
2021-06-25,PFE,38.294,38.711,38.206,38.432,23182337
2021-06-25,BNTX,230.02,231.9,225.63,228.5,1174974
2021-06-25,MRNA,219.94,226.51,216.33,221.26,13315616
2021-06-25,AMZN,3401.46,3464.82,3394.18,3464.0,3940997
2021-06-24,AAPL.US,133.02,134.24,132.54,134.05,68914375
2021-06-24,GOOGL,2450.0,2461.1107,2446.0,2454.0,1068257
2021-06-24,FB,343.18,344.9,341.79,341.85,12329096
2021-06-24,PFE,38.5,38.653,38.392,38.451,13677258
2021-06-24,BNTX,227.79,232.9699,225.81,231.1,1553201
2021-06-24,MRNA,220.14,221.49,213.46,214.38,8171884
2021-06-24,AMZN,3449.08,3524.8599,3430.85,3507.64,3831999
2021-06-23,AAPL.US,133.31,133.92,132.84,133.38,60392427
2021-06-23,GOOGL,2442.54,2461.91,2436.69,2441.87,957708
2021-06-23,FB,340.59,343.4199,338.2,339.35,14817824
2021-06-23,PFE,38.362,38.962,38.289,38.932,22419927
2021-06-23,BNTX,229.5,238.0,219.7001,233.88,2707838
2021-06-23,MRNA,212.04,224.57,205.55,219.98,14558440
2021-06-23,AMZN,3503.82,3521.0,3483.2,3505.0,2813341
2021-06-22,AAPL.US,133.59,133.68,131.23,131.74,75004969
2021-06-22,GOOGL,2446.61,2448.0,2421.28,2435.0,1119510
2021-06-22,FB,339.03,339.92,332.6,332.685,15345299
2021-06-22,PFE,38.912,38.992,38.569,38.716,16262148
2021-06-22,BNTX,236.49,236.5519,227.8,228.2542,2032724
2021-06-22,MRNA,221.36,222.4048,210.2501,210.76,10066344
2021-06-22,AMZN,3505.44,3523.78,3456.09,3458.06,3345082
2021-06-21,AAPL.US,131.91,132.02,128.83,129.92,79899110
2021-06-21,GOOGL,2436.25,2440.0,2397.97,2410.01,1370683
2021-06-21,FB,332.29,332.92,327.65,331.09,11337522
2021-06-21,PFE,38.726,38.786,38.196,38.196,19837171
2021-06-21,BNTX,226.09,226.68,214.77,217.0618,1849836
2021-06-21,MRNA,208.24,211.04,200.0,200.86,7423063
2021-06-21,AMZN,3453.96,3482.0,3434.0,3476.42,3277130
2021-06-18,AAPL.US,130.07,131.12,129.86,130.32,109275798
2021-06-18,GOOGL,2402.22,2432.06,2400.3,2427.34,2305760
2021-06-18,FB,329.66,336.15,329.0,334.53,23039457
2021-06-18,PFE,38.127,38.746,38.019,38.608,38452645
2021-06-18,BNTX,212.42,217.0997,211.52,211.91,2256063
2021-06-18,MRNA,199.19,204.84,194.51,201.3928,6663813
2021-06-18,AMZN,3486.9,3507.0,3473.71,3479.99,5247737
2021-06-17,AAPL.US,131.4,132.16,129.27,129.42,97007954
2021-06-17,GOOGL,2434.87,2450.45,2410.0,2413.95,1292444
2021-06-17,FB,336.51,337.98,330.15,330.49,17794080
2021-06-17,PFE,38.786,38.894,38.382,38.579,19930889
2021-06-17,BNTX,214.2,216.3,208.56,209.9,2107671
2021-06-17,MRNA,202.47,203.9223,197.72,200.0,4955160
2021-06-17,AMZN,3489.24,3497.2,3401.0,3403.18,5136531
2021-06-16,AAPL.US,129.77,130.5,128.08,129.98,92086788
2021-06-16,GOOGL,2415.45,2437.72,2389.4,2431.44,1323593
2021-06-16,FB,331.08,337.55,328.72,336.695,17232157
2021-06-16,PFE,38.608,39.138,38.588,38.922,19521102
2021-06-16,BNTX,203.85,214.97,199.5,211.5,3931637
2021-06-16,MRNA,197.84,203.98,193.2016,200.0,7264747
2021-06-16,AMZN,3415.25,3426.35,3360.53,3392.0,4202782
2021-06-15,AAPL.US,129.26,130.21,129.01,129.56,62932053
2021-06-15,GOOGL,2428.39,2455.51,2421.12,2449.0,1078107
2021-06-15,FB,336.75,339.92,335.03,336.99,15795226
2021-06-15,PFE,38.894,39.138,38.696,39.012,20568862
2021-06-15,BNTX,218.17,224.339,213.12,224.14,2041130
2021-06-15,MRNA,201.59,207.85,199.2,203.49,6786260
2021-06-15,AMZN,3383.13,3396.9866,3363.1101,3384.0,2426200
2021-06-14,AAPL.US,130.09,130.15,126.7,127.44,97193322
2021-06-14,GOOGL,2448.91,2448.92,2418.0,2432.26,1104878
2021-06-14,FB,336.77,336.82,329.81,331.9,12250799
2021-06-14,PFE,38.932,39.364,38.687,39.326,23827688
2021-06-14,BNTX,220.58,240.92,212.4,240.55,4425173
2021-06-14,MRNA,207.41,213.4899,198.0,213.2727,11743700
2021-06-14,AMZN,3383.87,3385.0,3335.5,3346.83,2569655
2021-06-11,AAPL.US,126.97,127.06,125.73,126.16,53680793
2021-06-11,GOOGL,2430.2,2441.72,2418.96,2440.0,1097907
2021-06-11,FB,331.26,332.83,328.93,332.58,13587916
2021-06-11,PFE,39.444,39.954,39.247,39.944,21770058
2021-06-11,BNTX,238.55,239.78,233.61,238.9655,1123089
2021-06-11,MRNA,218.85,218.9,211.8,211.9,5576026
2021-06-11,AMZN,3346.83,3366.58,3333.45,3349.65,2817352
2021-06-10,AAPL.US,125.74,127.81,125.57,126.65,71397125
2021-06-10,GOOGL,2435.13,2436.0,2403.78,2406.92,1295375
2021-06-10,FB,332.46,333.94,328.545,330.785,13240229
2021-06-10,PFE,39.964,40.004,39.188,39.198,43377134
2021-06-10,BNTX,239.82,247.66,231.05,240.0,2853320
2021-06-10,MRNA,217.0,221.88,207.7,216.62,11763149
2021-06-10,AMZN,3349.65,3351.0,3281.15,3282.01,3476480
2021-06-09,AAPL.US,126.76,127.37,126.15,126.83,57046289
2021-06-09,GOOGL,2407.94,2412.88,2396.9,2411.43,897052
2021-06-09,FB,330.25,336.8,330.0,335.74,13727946
2021-06-09,PFE,39.11,39.138,38.294,38.314,30358245
2021-06-09,BNTX,241.49,246.6799,222.8,225.02,3627336
2021-06-09,MRNA,217.44,221.5,212.01,212.3,8016465
2021-06-09,AMZN,3281.15,3297.58,3270.7,3272.87,2455530
2021-06-08,AAPL.US,126.37,128.08,125.84,126.23,74624001
2021-06-08,GOOGL,2398.44,2419.5202,2394.78,2412.01,1211992
2021-06-08,FB,333.68,338.2999,332.24,336.7,14580464
2021-06-08,PFE,38.166,38.422,37.798,38.382,19218538
2021-06-08,BNTX,220.45,240.6038,211.26,238.79,4125123
2021-06-08,MRNA,213.0,222.3449,202.5,220.1,11857625
2021-06-08,AMZN,3264.11,3279.5321,3218.01,3222.61,3416730
2021-06-07,AAPL.US,125.53,125.95,124.47,125.8,71267872
2021-06-07,GOOGL,2402.3,2404.5099,2381.0,2389.436,1205966
2021-06-07,FB,336.58,337.69,328.93,329.48,20136707
2021-06-07,PFE,38.304,38.904,38.284,38.392,24542658
2021-06-07,BNTX,238.15,252.78,237.5,238.56,4361666
2021-06-07,MRNA,219.57,227.71,206.42,207.1026,19034363
2021-06-07,AMZN,3198.01,3208.0,3172.2,3197.33,2215756
2021-06-04,AAPL.US,125.52,125.79,123.48,123.7,75391836
2021-06-04,GOOGL,2393.57,2399.03,2362.41,2369.27,1222910
2021-06-04,FB,330.35,332.455,325.18,325.9,13289383
2021-06-04,PFE,38.461,38.804,38.329,38.362,19722417
2021-06-04,BNTX,233.29,235.0,217.0,218.62,3226782
2021-06-04,MRNA,206.07,207.38,197.33,197.9,11103272
2021-06-04,AMZN,3206.22,3221.0,3198.81,3212.0,2249749
2021-06-03,AAPL.US,123.18,124.48,122.77,124.31,76454800
2021-06-03,GOOGL,2347.58,2357.015,2329.52,2345.73,934796
2021-06-03,FB,326.04,327.375,323.48,325.78,12610788
2021-06-03,PFE,38.284,38.353,37.95,38.078,17687575
2021-06-03,BNTX,215.31,220.9999,213.4,218.3,1527720
2021-06-03,MRNA,195.22,200.0,188.6331,188.89,9270151
2021-06-03,AMZN,3187.01,3214.435,3184.03,3204.23,2398293
2021-06-02,AAPL.US,124.69,124.87,123.68,123.92,59454320
2021-06-02,GOOGL,2370.59,2393.64,2352.355,2389.15,1058146
2021-06-02,FB,329.15,331.87,327.1215,330.38,11654275
2021-06-02,PFE,38.107,38.245,37.862,37.96,19980683
2021-06-02,BNTX,219.4,219.94,205.2,206.26,2823266
2021-06-02,MRNA,191.6,194.5,183.28,183.9,10142521
2021-06-02,AMZN,3233.99,3235.0,3208.0,3223.1,2014524
2021-06-01,AAPL.US,123.91,124.98,123.57,124.71,67837316
2021-06-01,GOOGL,2381.18,2385.71,2354.28,2374.44,1167901
2021-06-01,FB,329.13,331.42,326.64,330.15,11765906
2021-06-01,PFE,37.822,38.314,37.803,38.254,24065974
2021-06-01,BNTX,206.14,209.8,204.48,204.57,1661885
2021-06-01,MRNA,184.66,185.2791,178.8,184.08,6010881
2021-06-01,AMZN,3218.65,3250.98,3209.06,3243.495,2430045
2021-05-28,AAPL.US,124.24,125.43,124.18,125.2,71522181
2021-05-28,GOOGL,2356.85,2376.07,2352.85,2374.42,1074540
2021-05-28,FB,328.73,332.8684,328.33,331.0,12037430
2021-05-28,PFE,38.048,38.334,37.999,38.068,16450479
2021-05-28,BNTX,204.0,208.6,199.1,199.11,2283072
2021-05-28,MRNA,185.01,186.64,178.36,178.6233,8567185
2021-05-28,AMZN,3223.07,3247.99,3219.7,3242.0,2331509
2021-05-27,AAPL.US,124.91,127.26,124.71,126.07,94905682
2021-05-27,GOOGL,2362.68,2389.05,2356.26,2389.05,1761201
2021-05-27,FB,332.75,333.78,326.76,328.0,20477726
2021-05-27,PFE,37.97,38.49,37.921,38.284,39160440
2021-05-27,BNTX,197.7,203.495,196.18,199.05,1324704
2021-05-27,MRNA,179.54,180.0,173.63,174.2,10844891
2021-05-27,AMZN,3230.11,3260.355,3230.04,3256.0,2561157
2021-05-26,AAPL.US,126.48,127.01,126.05,126.59,56743378
2021-05-26,GOOGL,2380.31,2388.99,2366.4625,2366.52,1078598
2021-05-26,FB,327.66,329.8299,325.82,328.35,9686917
2021-05-26,PFE,38.235,38.608,38.098,38.598,28538713
2021-05-26,BNTX,202.37,203.4999,197.507,197.6,1545300
2021-05-26,MRNA,175.59,175.62,168.51,168.7,6885242
2021-05-26,AMZN,3265.16,3295.73,3258.51,3274.5905,2383986
2021-05-25,AAPL.US,126.53,127.94,125.95,127.44,72222622
2021-05-25,GOOGL,2362.87,2384.0,2355.0,2372.0,1121982
2021-05-25,FB,327.79,329.18,324.8,327.08,16436965
2021-05-25,PFE,38.638,39.155,38.55,39.12,26380573
2021-05-25,BNTX,197.5,200.14,193.7,194.46,1444902
2021-05-25,MRNA,169.26,171.74,165.1001,166.56,7759917
2021-05-25,AMZN,3259.05,3279.82,3213.76,3266.67,3261109
2021-05-24,AAPL.US,126.73,127.56,125.57,125.64,63279693
2021-05-24,GOOGL,2361.04,2365.55,2311.955,2314.89,1591610
2021-05-24,FB,324.63,325.95,318.03,318.21,16445356
2021-05-24,PFE,39.11,39.434,39.075,39.374,17225476
2021-05-24,BNTX,194.89,199.988,193.28,197.51,1221964
2021-05-24,MRNA,164.17,166.8,161.01,162.8813,4501276
2021-05-24,AMZN,3244.99,3257.95,3210.4993,3215.5,2422813
2021-05-21,AAPL.US,125.06,127.62,124.84,127.44,79530141
2021-05-21,GOOGL,2294.13,2318.89,2289.3,2317.41,2031590
2021-05-21,FB,316.23,319.93,315.8101,319.29,13600901
2021-05-21,PFE,39.247,39.886,39.208,39.502,21523582
2021-05-21,BNTX,195.69,205.19,195.43,204.13,1525911
2021-05-21,MRNA,161.45,169.28,161.35,168.93,5169131
