Date,Symbols,Close,High,Low,Open,Volume
2021-05-21,AMZN,3203.08,3256.6946,3197.01,3250.0,4104882
2021-05-20,AAPL.US,126.93,127.34,124.73,124.86,77084611
2021-05-20,GOOGL,2306.95,2312.0,2283.52,2291.0,1617550
2021-05-20,FB,318.61,319.25,313.16,313.58,17320241
2021-05-20,PFE,39.414,39.542,39.02,39.03,18954672
2021-05-20,BNTX,203.71,209.02,198.3,199.17,3272909
2021-05-20,MRNA,165.97,166.81,158.89,159.92,4826341
2021-05-20,AMZN,3247.68,3259.6799,3236.18,3244.4042,2633192
2021-05-19,AAPL.US,124.32,124.55,122.5,122.8,92886110
2021-05-19,GOOGL,2271.5,2274.99,2225.44,2228.43,1184205
2021-05-19,FB,313.59,314.66,303.57,304.185,19106244
2021-05-19,PFE,39.129,39.198,38.736,39.198,20571573
2021-05-19,BNTX,199.08,199.24,186.72,190.0,1838114
2021-05-19,MRNA,157.99,160.07,154.51,155.74,3943745
2021-05-19,AMZN,3231.8,3234.75,3184.0,3195.0,2679708
2021-05-18,AAPL.US,124.48,126.62,124.41,126.19,63530416
2021-05-18,GOOGL,2262.47,2307.6818,2262.19,2302.35,1110185
2021-05-18,FB,309.96,316.5,309.81,315.59,14522403
2021-05-18,PFE,39.346,39.635,39.125,39.473,16088677
2021-05-18,BNTX,194.5,197.45,190.25,195.49,1839072
2021-05-18,MRNA,159.53,165.75,157.9,160.16,4811395
2021-05-18,AMZN,3232.28,3312.0,3230.37,3292.575,2828391
2021-05-17,AAPL.US,125.9,126.56,124.8,126.45,74464379
2021-05-17,GOOGL,2288.92,2289.78,2255.5101,2263.57,1079869
2021-05-17,FB,315.46,315.68,311.58,313.55,15401343
2021-05-17,PFE,39.404,39.689,39.306,39.364,18419194
2021-05-17,BNTX,198.3,200.6,191.78,192.74,2024460
2021-05-17,MRNA,160.43,163.37,156.7235,159.0,4231645
2021-05-17,AMZN,3270.39,3292.75,3234.59,3245.93,3723925
2021-05-14,AAPL.US,127.07,127.51,125.48,125.88,82160419
2021-05-14,GOOGL,2278.38,2284.72,2250.0,2258.54,1599829
2021-05-14,FB,315.94,316.85,309.08,309.54,19245724
2021-05-14,PFE,39.316,39.61,39.218,39.532,18364249
2021-05-14,BNTX,192.77,194.77,181.56,183.49,2980550
2021-05-14,MRNA,161.38,162.46,150.4,150.85,6512867
2021-05-14,AMZN,3222.9,3228.86,3183.0,3185.56,3325022
2021-05-13,AAPL.US,124.6,125.78,123.89,124.21,106174677
2021-05-13,GOOGL,2229.04,2239.4375,2206.72,2226.12,1661020
2021-05-13,FB,305.26,308.86,302.7701,306.0833,18079160
2021-05-13,PFE,39.394,39.571,38.804,38.804,25879231
2021-05-13,BNTX,180.79,189.95,172.72,188.3286,3054133
2021-05-13,MRNA,149.87,155.62,146.85,152.6,5765024
2021-05-13,AMZN,3161.47,3203.84,3133.0,3185.47,3356877
2021-05-12,AAPL.US,122.41,124.27,121.89,123.04,112504299
2021-05-12,GOOGL,2200.25,2247.98,2193.62,2226.19,2318774
2021-05-12,FB,302.55,304.96,298.19,301.13,24641010
2021-05-12,PFE,38.992,39.218,38.613,38.746,26678122
2021-05-12,BNTX,186.13,198.189,185.66,196.65,3200873
2021-05-12,MRNA,152.68,158.91,151.15,154.11,5720784
2021-05-12,AMZN,3151.94,3207.94,3133.1,3185.0,4936410
2021-05-11,AAPL.US,125.54,125.9,122.41,123.14,126516194
2021-05-11,GOOGL,2270.06,2280.28,2233.92,2243.07,1709292
2021-05-11,FB,306.53,306.84,299.69,300.75,18920086
2021-05-11,PFE,38.658,39.364,38.54,38.982,31116193
2021-05-11,BNTX,198.02,202.5,185.0,186.61,4662564
2021-05-11,MRNA,158.99,161.99,150.06,151.31,8087399
2021-05-11,AMZN,3223.91,3238.0,3127.37,3136.28,4619781
2021-05-10,AAPL.US,126.48,129.16,126.44,129.03,88331910
2021-05-10,GOOGL,2291.75,2331.0,2284.54,2328.14,1545729
2021-05-10,FB,305.97,314.5786,304.83,314.35,24239170
2021-05-10,PFE,39.158,39.571,39.08,39.129,31384208
2021-05-10,BNTX,202.35,202.95,184.56,200.8,7286868
2021-05-10,MRNA,158.55,164.7599,155.71,164.01,8809685
2021-05-10,AMZN,3190.49,3283.0,3190.0,3282.32,5838603
2021-05-07,AAPL.US,129.83,130.87,129.09,130.46,79207025
2021-05-07,GOOGL,2351.93,2371.25,2346.155,2363.89,1444862
2021-05-07,FB,319.08,322.935,318.75,322.38,15916743
2021-05-07,PFE,38.884,39.163,38.362,38.362,34413405
2021-05-07,BNTX,183.71,185.83,175.4,183.3412,4463142
2021-05-07,MRNA,163.15,169.0196,160.8161,165.78,11952612
2021-05-07,AMZN,3291.61,3330.89,3289.0704,3319.09,4710276
2021-05-06,AAPL.US,129.14,129.15,126.54,127.29,78492685
2021-05-06,GOOGL,2337.35,2337.35,2293.0418,2306.33,1259523
2021-05-06,FB,320.02,320.24,313.275,314.52,19012241
2021-05-06,PFE,38.5,38.54,37.292,37.803,55929253
2021-05-06,BNTX,168.0,171.89,145.0,146.06,9970531
2021-05-06,MRNA,160.5,163.47,143.56,148.0,29662344
2021-05-06,AMZN,3306.37,3314.4,3247.2,3270.0,4447696
2021-05-05,AAPL.US,127.5,129.85,127.37,128.6,84392637
2021-05-05,GOOGL,2314.77,2335.0,2308.28,2328.63,1331809
2021-05-05,FB,315.02,321.06,314.49,318.19,15577605
2021-05-05,PFE,38.884,39.973,37.872,39.088,55867097
2021-05-05,BNTX,170.77,196.076,161.22,185.41,9146816
2021-05-05,MRNA,162.84,180.7,156.81,178.1,18914247
2021-05-05,AMZN,3270.54,3354.695,3264.36,3338.855,3711308
2021-05-04,AAPL.US,127.25,130.88,126.12,130.58,138206250
2021-05-04,GOOGL,2306.83,2324.9899,2256.68,2313.55,2240932
2021-05-04,FB,318.36,322.19,313.12,320.025,24032557
2021-05-04,PFE,38.864,39.078,38.358,38.912,54277697
2021-05-04,BNTX,176.88,213.15,169.3,212.5,12101126
2021-05-04,MRNA,173.59,188.49,171.63,185.3347,16924196
2021-05-04,AMZN,3311.87,3367.975,3272.13,3356.19,5439449
2021-05-03,AAPL.US,131.93,133.45,131.22,131.43,75485492
2021-05-03,GOOGL,2343.08,2381.55,2335.5,2364.91,1412139
2021-05-03,FB,322.58,328.55,321.84,326.17,18719462
2021-05-03,PFE,38.747,38.757,37.901,37.979,47941871
2021-05-03,BNTX,208.9,211.65,196.0,202.25,5707943
2021-05-03,MRNA,186.02,189.0,182.2101,183.9,14631036
2021-05-03,AMZN,3386.49,3486.645,3372.7012,3484.73,5875530
2021-04-30,AAPL.US,130.85,132.94,130.45,131.17,110351701
2021-04-30,GOOGL,2353.5,2381.85,2346.56,2368.02,2242838
2021-04-30,FB,325.08,329.82,324.5,326.1435,26332423
2021-04-30,PFE,37.599,37.837,37.443,37.453,29207174
2021-04-30,BNTX,188.28,193.8499,180.68,183.3,3505815
2021-04-30,MRNA,178.82,184.0,174.52,175.59,9495237
2021-04-30,AMZN,3467.42,3554.0,3462.5,3525.12,7009346
2021-04-29,AAPL.US,132.86,136.44,131.84,135.84,151805610
2021-04-29,GOOGL,2392.76,2404.16,2373.85,2389.23,2061654
2021-04-29,FB,329.51,331.81,321.61,330.12,56526771
2021-04-29,PFE,37.55,37.939,37.264,37.93,24228040
2021-04-29,BNTX,179.65,184.73,177.25,180.58,2072679
2021-04-29,MRNA,175.67,186.8,174.76,183.3265,8362706
2021-04-29,AMZN,3471.31,3514.445,3435.0,3505.0981,7682381
2021-04-28,AAPL.US,132.96,134.39,132.46,133.68,108262635
2021-04-28,GOOGL,2359.04,2431.38,2353.22,2392.4954,4055340
2021-04-28,FB,307.1,310.92,305.37,307.36,33907210
2021-04-28,PFE,37.755,37.881,37.473,37.492,22577076
2021-04-28,BNTX,175.77,177.19,169.3,171.98,1507152
2021-04-28,MRNA,178.68,182.89,176.12,182.37,8375405
2021-04-28,AMZN,3458.5,3489.88,3425.0,3434.8,4631884
2021-04-27,AAPL.US,133.76,134.78,133.49,134.38,66323668
2021-04-27,GOOGL,2290.98,2318.45,2286.16,2317.6326,2219280
2021-04-27,FB,303.57,305.34,301.11,304.28,15309256
2021-04-27,PFE,37.405,37.56,37.308,37.463,19594119
2021-04-27,BNTX,172.84,175.88,169.2638,173.37,2061901
2021-04-27,MRNA,183.41,185.5299,178.18,178.3604,12925677
2021-04-27,AMZN,3417.43,3460.0,3398.01,3443.47,3827140
2021-04-26,AAPL.US,134.09,134.43,132.94,134.2,67217080
2021-04-26,GOOGL,2309.93,2324.53,2297.315,2304.52,1601892
2021-04-26,FB,303.04,305.8,301.56,303.3396,16172593
2021-04-26,PFE,37.629,37.687,37.443,37.677,20325919
2021-04-26,BNTX,174.65,174.77,161.54,167.7913,3087532
2021-04-26,MRNA,177.61,179.6,168.88,171.79,12201731
2021-04-26,AMZN,3409.0,3428.45,3330.94,3348.0,4880708
2021-04-23,AAPL.US,133.69,134.49,131.55,131.55,79124061
2021-04-23,GOOGL,2299.93,2306.1175,2261.25,2267.0,1455554
2021-04-23,FB,301.13,302.59,297.15,298.76,17559498
2021-04-23,PFE,37.609,37.774,37.385,37.58,25071380
2021-04-23,BNTX,173.0,177.65,171.02,174.3373,3108488
2021-04-23,MRNA,173.63,175.51,168.35,170.3046,8855331
2021-04-23,AMZN,3340.88,3375.0,3308.5,3319.1,3196652
2021-04-22,AAPL.US,131.33,133.53,130.8,132.42,84960831
2021-04-22,GOOGL,2252.52,2288.8814,2240.32,2275.4,1207276
2021-04-22,FB,296.52,302.92,296.04,301.33,16375350
2021-04-22,PFE,37.59,38.427,37.468,38.407,34306218
2021-04-22,BNTX,168.95,176.0,164.8,164.99,4728058
2021-04-22,MRNA,168.1,179.0,164.62,168.26,15922383
2021-04-22,AMZN,3309.04,3372.87,3301.45,3371.68,2580590
2021-04-21,AAPL.US,132.88,133.13,130.69,131.75,69168204
2021-04-21,GOOGL,2278.35,2280.0,2244.82,2272.05,1160209
2021-04-21,FB,301.47,301.98,297.39,301.945,14863474
2021-04-21,PFE,38.455,38.591,38.066,38.076,30185580
2021-04-21,BNTX,161.8,162.07,152.12,154.84,2416881
2021-04-21,MRNA,169.5,170.11,157.6901,158.6,11352741
2021-04-21,AMZN,3362.02,3362.86,3303.8061,3316.0,2211166
2021-04-20,AAPL.US,132.49,134.9,131.2,134.39,95254505
2021-04-20,GOOGL,2279.01,2298.9999,2257.12,2297.49,1114416
2021-04-20,FB,302.65,305.1,297.21,301.83,16796442
2021-04-20,PFE,37.969,38.173,37.697,37.697,27198766
2021-04-20,BNTX,156.18,157.3,140.81,145.47,3219473
2021-04-20,MRNA,156.78,162.73,153.27,160.32,7154386
2021-04-20,AMZN,3334.69,3382.99,3316.0,3373.6,2623032
2021-04-19,AAPL.US,134.21,134.84,132.72,132.89,94703815
2021-04-19,GOOGL,2289.76,2304.09,2270.18,2270.18,1514470
2021-04-19,FB,302.24,307.7,300.56,305.007,14553507
2021-04-19,PFE,37.872,37.901,37.289,37.55,31768682
2021-04-19,BNTX,149.48,156.81,146.79,146.9697,3426358
2021-04-19,MRNA,161.91,168.1958,159.6,166.61,10006646
2021-04-19,AMZN,3372.01,3435.9333,3360.16,3390.33,2725405
2021-04-16,AAPL.US,133.54,134.04,132.66,133.67,85318420
2021-04-16,GOOGL,2282.75,2294.24,2270.92,2289.24,1314139
2021-04-16,FB,306.18,308.95,304.61,308.17,13059163
2021-04-16,PFE,37.522,37.648,36.782,36.84,54305772
2021-04-16,BNTX,151.54,152.32,141.49,141.49,4624324
2021-04-16,MRNA,170.81,171.92,158.21,158.68,19044899
2021-04-16,AMZN,3399.44,3406.8,3355.59,3380.0,3186049
2021-04-15,AAPL.US,133.87,134.37,133.02,133.2,89763771
2021-04-15,GOOGL,2285.25,2296.0,2251.17,2261.95,1458749
2021-04-15,FB,307.82,310.14,304.1,306.34,14558273
2021-04-15,PFE,36.578,36.715,36.247,36.247,25642886
2021-04-15,BNTX,140.72,140.79,128.16,130.0,3705488
2021-04-15,MRNA,159.87,163.58,155.23,159.0,10340444
2021-04-15,AMZN,3379.09,3396.9999,3352.0,3371.0,3233580
2021-04-14,AAPL.US,131.42,134.37,131.04,134.31,87629545
2021-04-14,GOOGL,2241.91,2267.43,2236.015,2267.43,1050143
2021-04-14,FB,302.82,308.03,301.95,307.3,17421393
2021-04-14,PFE,36.16,36.364,35.954,36.16,24509168
2021-04-14,BNTX,132.6,132.6,129.2101,130.8,3349408
2021-04-14,MRNA,160.03,160.92,152.49,153.66,15389838
2021-04-14,AMZN,3333.0,3404.13,3326.0,3404.04,3145204
2021-04-13,AAPL.US,133.8,134.03,131.32,131.83,91692165
2021-04-13,GOOGL,2254.43,2263.47,2243.05,2250.99,1284078
2021-04-13,FB,309.76,314.428,309.32,312.21,14036927
2021-04-13,PFE,36.15,36.626,35.887,36.393,34916621
2021-04-13,BNTX,129.64,130.81,124.77,125.0,4187535
2021-04-13,MRNA,149.71,152.11,145.35,146.8,13729029
2021-04-13,AMZN,3400.0,3432.0,3395.63,3400.845,3315837
2021-04-12,AAPL.US,130.63,132.23,130.02,131.91,91846319
2021-04-12,GOOGL,2244.62,2256.885,2227.82,2254.12,1251183
2021-04-12,FB,311.54,312.15,307.93,311.05,10881935
2021-04-12,PFE,35.964,36.029,35.343,35.488,30781696
2021-04-12,BNTX,121.52,122.25,118.29,120.55,1620218
2021-04-12,MRNA,139.4,143.49,136.36,142.37,6060181
2021-04-12,AMZN,3379.39,3395.04,3351.15,3355.21,3281798
2021-04-09,AAPL.US,132.38,132.42,128.87,129.2,107184236
2021-04-09,GOOGL,2270.67,2273.97,2237.255,2245.44,1307265
2021-04-09,FB,312.46,314.74,310.33,311.4,15988568
2021-04-09,PFE,35.605,35.81,34.924,34.924,32572181
2021-04-09,BNTX,122.14,123.5,114.72,114.95,4192602
2021-04-09,MRNA,140.92,144.0,133.34,133.51,9918176
2021-04-09,AMZN,3372.2,3372.2,3288.9,3304.7,4341473
2021-04-08,AAPL.US,129.76,129.79,127.92,128.35,89258918
2021-04-08,GOOGL,2250.43,2271.7899,2243.01,2264.0,1433214
2021-04-08,FB,313.02,315.88,310.05,314.85,20894148
2021-04-08,PFE,34.982,35.167,34.895,34.972,18636058
2021-04-08,BNTX,114.49,116.3,112.5,113.27,1001685
2021-04-08,MRNA,133.88,135.9,132.06,132.85,4530017
2021-04-08,AMZN,3299.3,3324.5,3292.0,3310.9,2812090
2021-04-07,AAPL.US,127.3,127.32,124.56,125.25,83855963
2021-04-07,GOOGL,2239.03,2244.5,2213.1,2213.1,1206696
2021-04-07,FB,313.09,314.25,305.5,306.34,22855241
2021-04-07,PFE,34.934,35.255,34.788,35.05,22546762
2021-04-07,BNTX,113.32,116.25,112.22,115.76,1150952
2021-04-07,MRNA,131.47,135.16,130.21,132.37,4380038
2021-04-07,AMZN,3279.39,3303.6125,3223.65,3233.8,3346227
2021-04-06,AAPL.US,125.63,126.54,125.07,125.92,80545131
2021-04-06,GOOGL,2209.26,2228.0,2201.79,2210.92,1762039
2021-04-06,FB,306.26,311.35,305.25,308.8365,17335246
2021-04-06,PFE,35.07,35.41,35.022,35.274,21302025
2021-04-06,BNTX,117.15,117.75,114.1687,115.69,1523023
2021-04-06,MRNA,133.53,138.2494,128.16,130.11,7438195
2021-04-06,AMZN,3223.82,3247.31,3217.04,3223.75,2537809
2021-04-05,AAPL.US,125.32,125.58,122.5,123.3,89064598
2021-04-05,GOOGL,2218.96,2228.99,2145.205,2147.15,2425480
2021-04-05,FB,308.91,310.765,300.68,300.89,28237006
2021-04-05,PFE,35.294,35.576,35.119,35.449,22714380
2021-04-05,BNTX,115.37,115.87,110.0,114.01,1385304
2021-04-05,MRNA,129.91,133.1925,127.04,132.6,5218269
2021-04-05,AMZN,3226.73,3235.955,3161.24,3173.0,3334882
2021-04-01,AAPL.US,122.43,123.6,121.92,123.09,75439312
2021-04-01,GOOGL,2129.78,2135.75,2091.43,2092.25,1994005
2021-04-01,FB,298.66,302.4,296.6,298.4,17615980
2021-04-01,PFE,35.313,35.459,35.041,35.313,21915626
2021-04-01,BNTX,113.87,114.08,110.5,110.51,2020658
2021-04-01,MRNA,132.55,136.6372,130.34,132.2,7269665
2021-04-01,AMZN,3161.0,3162.44,3115.55,3117.94,2940318
2021-03-31,AAPL.US,121.58,122.95,120.58,121.08,118875627
2021-03-31,GOOGL,2062.52,2086.26,2047.0,2054.4,2128482
2021-03-31,FB,294.53,296.5,288.61,289.99,19498157
2021-03-31,PFE,35.245,35.44,35.064,35.167,27325533
2021-03-31,BNTX,109.19,111.0,107.1,109.4672,2178907
2021-03-31,MRNA,130.95,131.8,119.328,121.1,10015691
2021-03-31,AMZN,3094.08,3119.33,3062.5,3064.06,3093896
2021-03-30,AAPL.US,119.35,119.85,118.31,119.56,86071449
2021-03-30,GOOGL,2046.47,2062.67,2036.15,2052.98,1365856
2021-03-30,FB,288.0,292.47,286.7,289.83,17474537
2021-03-30,PFE,35.129,35.634,35.041,35.596,27038330
2021-03-30,BNTX,104.44,106.4763,98.6,99.8,3463988
2021-03-30,MRNA,118.49,123.5977,117.3411,123.15,11061638
2021-03-30,AMZN,3055.29,3073.0,3034.0,3070.01,2337603
2021-03-29,AAPL.US,120.82,122.01,120.17,121.08,81196102
2021-03-29,GOOGL,2045.79,2049.21,2005.45,2022.16,1324631
2021-03-29,FB,290.82,293.18,284.7,285.77,21718831
2021-03-29,PFE,35.625,35.741,34.924,35.05,27759406
2021-03-29,BNTX,95.91,98.87,93.76,97.54,1066219
2021-03-29,MRNA,123.42,131.3,121.9,130.11,10814820
2021-03-29,AMZN,3075.73,3091.25,3028.445,3055.4394,2745968
2021-03-26,AAPL.US,120.64,120.91,118.37,119.8,94509934
2021-03-26,GOOGL,2024.73,2039.385,2003.85,2031.79,1398875
2021-03-26,FB,283.02,284.5,277.77,278.3018,17629185
2021-03-26,PFE,35.264,35.303,34.671,34.71,28725351
2021-03-26,BNTX,95.76,97.54,93.82,97.5,910425
2021-03-26,MRNA,133.28,135.6,128.02,133.38,4047117
2021-03-26,AMZN,3052.03,3056.66,2996.0,3044.06,3312924
2021-03-25,AAPL.US,120.03,121.09,118.45,118.99,99305643
2021-03-25,GOOGL,2032.46,2045.64,1996.09,2029.05,1780787
2021-03-25,FB,278.74,288.06,277.75,280.98,24505648
2021-03-25,PFE,34.7,34.817,34.292,34.681,25570430
2021-03-25,BNTX,95.13,97.45,92.931,94.1,1299397
2021-03-25,MRNA,133.33,134.31,126.42,127.33,5696322
2021-03-25,AMZN,3046.26,3109.78,3037.14,3072.99,3563469
2021-03-24,AAPL.US,119.54,122.33,119.51,122.25,88943346
2021-03-24,GOOGL,2032.53,2067.6,2029.0001,2051.76,1260853
2021-03-24,FB,282.14,291.72,281.16,290.93,18675046
2021-03-24,PFE,34.642,34.953,34.409,34.516,23522855
2021-03-24,BNTX,94.05,101.48,93.39,100.24,2204066
2021-03-24,MRNA,131.61,137.74,131.01,137.25,5864615
2021-03-24,AMZN,3087.07,3160.31,3085.15,3151.04,2958981
2021-03-23,AAPL.US,121.97,123.66,121.57,122.76,95912353
2021-03-23,GOOGL,2041.33,2064.11,2028.0001,2039.95,1425456
2021-03-23,FB,290.63,298.0,289.81,293.15,23000929
2021-03-23,PFE,34.399,34.953,34.359,34.846,28752101
2021-03-23,BNTX,100.11,107.35,100.11,107.33,1210442
2021-03-23,MRNA,136.52,146.19,136.38,145.61,6961240
2021-03-23,AMZN,3137.5,3182.0,3120.8501,3127.0,3817263
2021-03-22,AAPL.US,122.82,123.3,119.71,119.78,112434186
2021-03-22,GOOGL,2030.69,2048.34,2014.0,2027.63,1676771
2021-03-22,FB,293.54,299.705,286.7501,290.45,28273073
2021-03-22,PFE,35.022,35.031,34.399,34.516,26138015
2021-03-22,BNTX,107.0,108.7,106.32,106.63,631796
2021-03-22,MRNA,145.6,147.9199,141.85,144.19,6050730
2021-03-22,AMZN,3110.87,3126.58,3060.05,3067.85,2902179
2021-03-19,AAPL.US,119.44,120.86,119.12,119.35,186414831
2021-03-19,GOOGL,2026.96,2037.04,2002.93,2029.73,2303596
2021-03-19,FB,290.11,292.8,281.195,281.22,38930536
2021-03-19,PFE,34.564,34.846,34.51,34.778,49699962
2021-03-19,BNTX,107.59,107.8,102.82,104.5,1145587
2021-03-19,MRNA,143.74,145.18,138.53,143.06,6933748
2021-03-19,AMZN,3074.96,3077.285,3016.63,3029.23,4625354
2021-03-18,AAPL.US,119.97,122.61,119.77,122.31,122036228
2021-03-18,GOOGL,2021.34,2068.746,2019.18,2048.18,1585648
2021-03-18,FB,278.62,285.1899,278.28,279.87,18754853
2021-03-18,PFE,34.798,34.992,34.554,34.564,25420826
2021-03-18,BNTX,103.65,104.91,103.03,104.39,701024
2021-03-18,MRNA,141.46,147.61,140.86,144.45,7144867
2021-03-18,AMZN,3027.99,3116.63,3025.0,3101.0,3657027
2021-03-17,AAPL.US,124.18,125.28,121.77,123.47,112454633
2021-03-17,GOOGL,2082.22,2099.0,2044.1218,2068.47,1319126
2021-03-17,FB,284.01,286.23,275.41,275.705,21315044
2021-03-17,PFE,34.817,34.982,34.165,34.856,43728841
2021-03-17,BNTX,106.66,107.8,102.8,105.74,920698
2021-03-17,MRNA,147.55,152.0831,143.2501,150.25,12894891
2021-03-17,AMZN,3135.73,3173.05,3070.22,3073.22,3118584
2021-03-16,AAPL.US,124.99,126.63,124.13,125.12,115765300
2021-03-16,GOOGL,2083.89,2113.68,2059.29,2065.99,1595015
2021-03-16,FB,279.28,282.14,274.8,276.085,22437665
2021-03-16,PFE,34.856,34.885,34.349,34.506,25721630
2021-03-16,BNTX,108.1,110.98,104.7,109.258,1377287
2021-03-16,MRNA,156.02,157.75,145.84,148.5,16991621
2021-03-16,AMZN,3091.86,3128.91,3075.8601,3104.97,2538764
2021-03-15,AAPL.US,123.41,123.42,119.87,120.84,93022350
2021-03-15,GOOGL,2054.44,2054.99,2027.79,2044.975,1310741
2021-03-15,FB,273.75,275.96,268.5,269.08,16856746
2021-03-15,PFE,34.447,34.466,34.009,34.058,22538765
2021-03-15,BNTX,107.88,108.15,102.0415,103.99,1367088
2021-03-15,MRNA,143.66,143.85,135.01,136.77,7361627
