Date,Symbols,Close,High,Low,Open,Volume
2021-03-15,AMZN,3081.68,3082.24,3032.09,3074.57,2918592
2021-03-12,AAPL.US,120.46,120.6,118.61,119.85,88515927
2021-03-12,GOOGL,2050.0,2077.61,2032.42,2076.41,1690899
2021-03-12,FB,268.4,269.74,264.02,269.14,20600198
2021-03-12,PFE,33.99,34.029,33.571,33.621,16799118
2021-03-12,BNTX,103.28,103.28,99.01,99.34,788566
2021-03-12,MRNA,136.99,138.7424,133.2,134.04,4923074
2021-03-12,AMZN,3089.49,3098.98,3045.5,3075.0,2421888
2021-03-11,AAPL.US,121.39,122.64,120.69,121.97,103506978
2021-03-11,GOOGL,2100.54,2111.27,2056.45,2058.22,1385130
2021-03-11,FB,273.88,277.9,267.82,268.11,21833979
2021-03-11,PFE,33.766,34.165,33.718,34.117,25244118
2021-03-11,BNTX,102.6,103.0,100.24,100.5,1062040
2021-03-11,MRNA,140.47,140.85,131.48,132.9818,8140123
2021-03-11,AMZN,3113.59,3131.7843,3082.93,3104.01,2776391
2021-03-10,AAPL.US,119.43,121.6,118.9,121.12,112465373
2021-03-10,GOOGL,2036.19,2061.4,2019.33,2061.4,1355004
2021-03-10,FB,264.9,268.97,262.87,268.64,14210318
2021-03-10,PFE,33.981,34.185,33.581,33.698,34437974
2021-03-10,BNTX,98.02,101.99,97.08,100.787,1376795
2021-03-10,MRNA,129.75,135.715,128.7932,133.62,5555909
2021-03-10,AMZN,3057.64,3116.46,3030.05,3098.45,3012489
2021-03-09,AAPL.US,120.52,121.49,118.24,118.48,130129822
2021-03-09,GOOGL,2040.36,2063.9153,2035.6,2049.75,1696031
2021-03-09,FB,265.74,268.53,259.81,261.175,22039740
2021-03-09,PFE,33.514,33.902,33.504,33.601,25870377
2021-03-09,BNTX,96.48,97.93,93.57,94.11,1315883
2021-03-09,MRNA,130.87,132.3,125.6,127.11,7834221
2021-03-09,AMZN,3062.85,3090.96,3005.1474,3017.99,4030032
2021-03-08,AAPL.US,115.82,120.43,115.67,120.36,155096543
2021-03-08,GOOGL,2007.5,2113.74,2005.19,2084.06,1843371
2021-03-08,FB,255.31,265.58,255.05,265.55,18391768
2021-03-08,PFE,33.417,33.922,33.397,33.544,25032810
2021-03-08,BNTX,90.29,95.7,90.29,94.83,1521368
2021-03-08,MRNA,123.47,133.55,122.48,129.15,6839340
2021-03-08,AMZN,2951.95,3064.59,2951.31,3015.0,4185008
2021-03-05,AAPL.US,120.85,121.37,117.02,120.41,154483690
2021-03-05,GOOGL,2097.07,2106.2,2027.7773,2061.15,2654977
2021-03-05,FB,264.28,265.45,255.61,260.67,26820055
2021-03-05,PFE,33.454,33.611,33.032,33.357,31444751
2021-03-05,BNTX,96.2,96.84,91.22,95.68,1693619
2021-03-05,MRNA,132.19,134.27,121.12,133.0732,12039641
2021-03-05,AMZN,3000.46,3009.0,2881.0001,3005.0,5388551
2021-03-04,AAPL.US,119.58,123.03,118.07,121.18,178985798
2021-03-04,GOOGL,2033.93,2074.59,2005.43,2014.869,2460786
2021-03-04,FB,257.64,266.49,253.5,256.47,31626463
2021-03-04,PFE,33.27,34.131,32.92,33.328,46719623
2021-03-04,BNTX,95.15,100.9059,92.51,97.4,2335106
2021-03-04,MRNA,132.3,135.47,126.69,128.7,10929537
2021-03-04,AMZN,2977.57,3058.13,2945.43,3012.0,5481578
2021-03-03,AAPL.US,121.49,125.13,121.27,124.23,113493157
2021-03-03,GOOGL,2011.41,2075.99,1994.0,2051.95,1694645
2021-03-03,FB,255.41,260.9899,255.1,260.29,15513515
2021-03-03,PFE,33.454,33.514,32.531,32.599,47306173
2021-03-03,BNTX,97.25,105.0,97.25,104.83,2142807
2021-03-03,MRNA,131.22,147.32,131.0,146.09,13683455
2021-03-03,AMZN,3005.0,3107.775,2995.0,3081.18,3988725
2021-03-02,AAPL.US,124.54,128.12,124.43,127.81,102737838
2021-03-02,GOOGL,2064.48,2094.74,2056.67,2064.84,1278184
2021-03-02,FB,259.0,266.71,258.65,265.78,15191722
2021-03-02,PFE,32.599,32.969,32.589,32.764,28443626
2021-03-02,BNTX,104.98,109.86,104.24,109.86,1093391
2021-03-02,MRNA,146.81,154.4713,146.44,153.5,8630604
2021-03-02,AMZN,3094.53,3163.52,3087.1201,3143.47,2595762
2021-03-01,AAPL.US,127.19,127.33,122.22,123.18,116850293
2021-03-01,GOOGL,2069.66,2076.23,2034.42,2048.0,1303089
2021-03-01,FB,264.91,266.65,257.9039,260.82,22157255
2021-03-01,PFE,32.774,33.007,32.599,32.676,31257501
2021-03-01,BNTX,110.21,111.45,108.06,110.0,885683
2021-03-01,MRNA,157.4,157.7799,145.2501,154.4631,15351555
2021-03-01,AMZN,3146.14,3149.56,3097.99,3127.89,2733963
2021-02-26,AAPL.US,120.69,124.27,120.63,122.02,165327820
2021-02-26,GOOGL,2021.91,2056.52,2001.01,2029.95,2002064
2021-02-26,FB,257.62,265.55,256.47,256.47,26619517
2021-02-26,PFE,32.579,32.979,32.452,32.92,42621405
2021-02-26,BNTX,109.03,114.98,109.03,113.9,1028633
2021-02-26,MRNA,154.81,159.6,150.88,157.98,13445239
2021-02-26,AMZN,3092.93,3122.44,3036.7,3095.2,4275930
2021-02-25,AAPL.US,120.42,125.87,119.98,124.1,148890667
2021-02-25,GOOGL,2015.95,2083.0,2006.49,2055.93,2077409
2021-02-25,FB,254.69,266.94,254.04,262.3,19053142
2021-02-25,PFE,32.9,33.183,32.629,32.9,38554175
2021-02-25,BNTX,112.33,117.35,111.18,114.87,1129800
2021-02-25,MRNA,148.38,160.98,145.86,150.78,15172131
2021-02-25,AMZN,3057.16,3178.26,3047.76,3136.74,4533801
2021-02-24,AAPL.US,124.77,124.98,121.66,124.36,111557738
2021-02-24,GOOGL,2083.81,2088.32,2027.53,2030.04,1130437
2021-02-24,FB,264.31,266.38,258.39,262.325,15736123
2021-02-24,PFE,32.833,33.124,32.754,32.95,31543630
2021-02-24,BNTX,114.17,114.58,109.2295,110.51,1405088
2021-02-24,MRNA,144.79,151.0,143.47,150.41,9757204
2021-02-24,AMZN,3159.53,3171.23,3125.38,3166.75,3011275
2021-02-23,AAPL.US,125.28,126.13,117.84,123.19,159011126
2021-02-23,GOOGL,2060.12,2072.5,1990.23,2013.99,1732899
2021-02-23,FB,265.855,267.46,254.96,259.5,21924557
2021-02-23,PFE,32.988,33.26,32.764,33.076,38675559
2021-02-23,BNTX,111.97,112.2271,106.45,110.7745,2087652
2021-02-23,MRNA,150.17,151.99,136.0092,151.25,15496680
2021-02-23,AMZN,3194.5,3204.73,3093.6,3131.02,4667401
2021-02-22,AAPL.US,125.42,129.12,125.02,127.41,104401032
2021-02-22,GOOGL,2054.26,2080.33,2048.0,2053.6,1473317
2021-02-22,FB,260.33,263.07,257.53,257.95,17434873
2021-02-22,PFE,33.328,33.436,33.114,33.397,35281611
2021-02-22,BNTX,114.6,119.8,114.03,117.45,1578036
2021-02-22,MRNA,159.37,170.35,158.58,167.8,11152702
2021-02-22,AMZN,3180.74,3232.3199,3172.26,3208.13,3515679
2021-02-19,AAPL.US,129.27,130.1,128.2,129.64,88077676
2021-02-19,GOOGL,2088.81,2118.58,2083.43,2107.79,1896939
2021-02-19,FB,261.56,270.27,260.15,269.86,25622587
2021-02-19,PFE,33.504,33.738,33.464,33.718,28931767
2021-02-19,BNTX,115.69,116.88,113.02,113.1,1381528
2021-02-19,MRNA,174.74,179.3,170.53,173.54,6413592
2021-02-19,AMZN,3249.9,3333.5,3245.75,3328.23,4305184
2021-02-18,AAPL.US,129.11,129.39,126.81,128.6,97308438
2021-02-18,GOOGL,2105.81,2121.99,2093.33,2105.0,1128549
2021-02-18,FB,269.39,271.95,266.03,269.565,15249134
2021-02-18,PFE,33.621,33.928,33.581,33.835,24724654
2021-02-18,BNTX,112.65,113.6099,107.36,108.0,1604966
2021-02-18,MRNA,169.57,175.47,168.0,171.5929,5124102
2021-02-18,AMZN,3328.23,3338.0,3273.94,3282.42,3033607
2021-02-17,AAPL.US,130.23,131.61,128.87,130.64,98542669
2021-02-17,GOOGL,2118.62,2122.4434,2088.35,2093.98,1015177
2021-02-17,FB,273.57,273.97,269.58,271.24,12763240
2021-02-17,PFE,33.942,34.046,33.524,33.631,27241639
2021-02-17,BNTX,113.56,113.99,108.1201,113.11,1331911
2021-02-17,MRNA,176.76,178.01,171.62,174.28,6554586
2021-02-17,AMZN,3308.64,3320.91,3259.4996,3263.6,3302099
2021-02-16,AAPL.US,132.57,135.38,132.17,134.86,80952083
2021-02-16,GOOGL,2110.7,2145.14,2091.75,2091.75,1550195
2021-02-16,FB,273.97,276.6,270.05,270.8,15417243
2021-02-16,PFE,33.748,33.912,33.621,33.902,29533195
2021-02-16,BNTX,114.38,117.82,112.55,117.0,1517456
2021-02-16,MRNA,178.53,184.18,173.5088,182.41,6917541
2021-02-16,AMZN,3268.95,3308.3,3253.591,3254.05,2574721
2021-02-12,AAPL.US,134.74,134.9,133.08,133.72,60425616
2021-02-12,GOOGL,2095.03,2099.5,2073.57,2079.77,949525
2021-02-12,FB,270.5,271.18,268.34,270.52,9097597
2021-02-12,PFE,33.776,34.0,33.427,33.504,26293428
2021-02-12,BNTX,117.56,118.8,115.85,118.49,1028583
2021-02-12,MRNA,183.74,185.0,177.58,184.89,5705535
2021-02-12,AMZN,3277.71,3280.25,3233.31,3250.0,2335339
2021-02-11,AAPL.US,134.5,135.76,133.15,135.27,64579799
2021-02-11,GOOGL,2088.75,2094.0,2068.86,2091.0,1024029
2021-02-11,FB,270.39,273.58,268.49,271.89,12828572
2021-02-11,PFE,33.494,33.864,33.348,33.854,31748234
2021-02-11,BNTX,118.03,119.93,115.42,119.0,1352840
2021-02-11,MRNA,183.44,184.22,176.2,178.29,5464092
2021-02-11,AMZN,3262.13,3292.0,3248.06,3292.0,2301417
2021-02-10,AAPL.US,134.76,136.36,133.77,135.85,73387214
2021-02-10,GOOGL,2086.48,2098.88,2052.24,2083.14,1255080
2021-02-10,FB,271.87,273.7999,267.72,272.4465,14687152
2021-02-10,PFE,33.795,34.126,33.757,34.048,29851359
2021-02-10,BNTX,119.35,120.33,117.1,119.055,1397490
2021-02-10,MRNA,179.34,185.22,176.37,182.74,7067541
2021-02-10,AMZN,3286.58,3317.9548,3254.0,3314.0,3151550
2021-02-09,AAPL.US,135.38,137.23,135.22,135.99,77132249
2021-02-09,GOOGL,2075.39,2098.51,2070.0,2074.8,1094583
2021-02-09,FB,269.45,273.39,265.75,266.44,14613375
2021-02-09,PFE,34.019,34.107,33.815,33.854,31013266
2021-02-09,BNTX,117.53,119.98,117.12,119.97,1099234
2021-02-09,MRNA,179.52,187.0,177.27,186.21,8403123
2021-02-09,AMZN,3305.0,3338.0,3297.84,3312.49,2203526
2021-02-08,AAPL.US,136.28,136.33,134.29,135.4,71629708
2021-02-08,GOOGL,2084.52,2115.0,2063.35,2100.0,1441443
2021-02-08,FB,266.58,269.86,265.0,268.75,13755191
2021-02-08,PFE,33.874,34.062,33.795,34.009,32517892
2021-02-08,BNTX,119.5,120.99,117.6,117.61,1924550
2021-02-08,MRNA,185.98,189.26,176.81,177.0,12940157
2021-02-08,AMZN,3322.94,3364.9999,3304.0,3358.5,3257391
2021-02-05,AAPL.US,136.13,136.78,135.23,136.71,76046827
2021-02-05,GOOGL,2088.83,2095.94,2050.0,2059.56,1493256
2021-02-05,FB,268.1,269.17,265.67,266.8,12454367
2021-02-05,PFE,33.971,34.126,33.835,33.971,32636819
2021-02-05,BNTX,117.57,119.21,116.56,117.43,876822
2021-02-05,MRNA,176.24,177.5,170.26,170.99,8990045
2021-02-05,AMZN,3352.15,3377.0,3302.71,3319.0,3620808
2021-02-04,AAPL.US,136.55,136.56,133.76,135.47,84702032
2021-02-04,GOOGL,2053.63,2069.3,2035.1,2060.6156,2429780
2021-02-04,FB,266.49,268.16,264.0,267.01,16059958
2021-02-04,PFE,33.942,34.126,33.757,33.864,35242977
2021-02-04,BNTX,117.56,120.0889,116.99,117.9,1445719
2021-02-04,MRNA,173.31,173.73,164.25,166.42,10618280
2021-02-04,AMZN,3331.0,3347.0,3277.75,3330.0,3670661
2021-02-03,AAPL.US,133.12,134.94,132.79,134.93,90435035
2021-02-03,GOOGL,2058.88,2106.6234,2013.55,2065.61,4894082
2021-02-03,FB,266.65,269.2,263.84,265.62,14223377
2021-02-03,PFE,33.892,34.33,33.835,34.039,39600771
2021-02-03,BNTX,118.02,119.25,113.71,114.21,2426852
2021-02-03,MRNA,165.86,168.39,156.4,156.6,11355915
2021-02-03,AMZN,3312.53,3434.0,3308.62,3425.01,7088781
2021-02-02,AAPL.US,134.16,135.48,133.78,134.9,83818927
2021-02-02,GOOGL,1919.12,1949.37,1906.37,1913.13,3316620
2021-02-02,FB,267.08,268.85,263.27,264.0,17320788
2021-02-02,PFE,34.039,34.807,33.338,34.788,86411522
2021-02-02,BNTX,114.76,115.88,110.56,115.0,1906653
2021-02-02,MRNA,158.58,159.054,147.1,158.52,14923862
2021-02-02,AMZN,3380.0,3427.74,3361.125,3380.0,7098637
2021-02-01,AAPL.US,133.32,134.55,130.12,132.93,106894769
2021-02-01,GOOGL,1893.07,1915.54,1844.585,1844.585,2012603
2021-02-01,FB,262.01,264.17,254.91,259.52,22914255
2021-02-01,PFE,34.827,35.206,34.749,34.953,41524645
2021-02-01,BNTX,116.1,119.54,113.49,117.85,2898205
2021-02-01,MRNA,157.48,174.5,154.3,173.03,22056533
2021-02-01,AMZN,3342.88,3350.26,3235.025,3242.36,4160212
2021-01-29,AAPL.US,131.15,135.91,129.42,135.0,178618209
2021-01-29,GOOGL,1827.36,1847.535,1801.5601,1834.02,2226509
2021-01-29,FB,258.33,266.56,254.85,265.3,30389499
2021-01-29,PFE,34.924,35.877,34.651,35.877,61935565
2021-01-29,BNTX,116.94,118.17,111.4,114.94,6622802
2021-01-29,MRNA,173.16,185.98,166.2001,174.99,39687298
2021-01-29,AMZN,3206.2,3236.99,3184.55,3230.0,4293556
2021-01-28,AAPL.US,136.26,141.12,135.87,138.66,143500357
2021-01-28,GOOGL,1853.2,1887.99,1831.0,1831.0,2763905
2021-01-28,FB,265.0,286.79,264.7,277.18,37758844
2021-01-28,PFE,34.885,35.343,34.865,34.972,40569586
2021-01-28,BNTX,110.0,111.24,106.6,107.6618,2296551
2021-01-28,MRNA,159.55,168.0,153.62,154.105,16497369
2021-01-28,AMZN,3237.62,3301.68,3228.69,3235.04,3149228
2021-01-27,AAPL.US,141.19,143.41,139.55,142.56,141712032
2021-01-27,GOOGL,1818.94,1880.47,1797.28,1874.91,4125631
2021-01-27,FB,272.14,283.45,268.1201,282.53,35346194
2021-01-27,PFE,34.875,35.644,34.808,35.598,52539493
2021-01-27,BNTX,105.97,110.8639,103.02,105.15,2139611
2021-01-27,MRNA,155.73,164.55,149.0,151.2,20262915
2021-01-27,AMZN,3232.58,3346.52,3207.08,3341.49,4660158
2021-01-26,AAPL.US,142.29,143.41,140.5,142.73,98997112
2021-01-26,GOOGL,1907.95,1915.75,1876.13,1885.99,1573078
2021-01-26,FB,282.05,285.39,277.81,278.1398,19373636
2021-01-26,PFE,35.905,36.183,35.76,35.866,28803249
2021-01-26,BNTX,106.29,112.8316,105.49,110.28,3863894
2021-01-26,MRNA,151.93,154.55,145.0,145.15,16964726
2021-01-26,AMZN,3326.13,3338.0,3282.87,3296.3559,2955235
2021-01-25,AAPL.US,142.05,144.19,135.71,142.2,158583356
2021-01-25,GOOGL,1894.28,1921.82,1859.16,1912.74,2529346
2021-01-25,FB,278.01,280.1,271.51,278.14,19086990
2021-01-25,PFE,35.876,35.886,34.952,35.174,32969898
2021-01-25,BNTX,110.61,110.98,105.14,108.0,2882590
2021-01-25,MRNA,147.0,147.4299,137.25,138.4,26970870
2021-01-25,AMZN,3294.0,3363.89,3243.1463,3328.5,3749758
2021-01-22,AAPL.US,138.21,138.99,134.19,135.45,115164977
2021-01-22,GOOGL,1892.56,1904.39,1876.495,1891.46,1637195
2021-01-22,FB,274.5,278.47,272.0,272.01,21954042
2021-01-22,PFE,35.174,35.444,34.885,34.952,27299078
2021-01-22,BNTX,108.44,108.48,104.315,104.5,1696295
2021-01-22,MRNA,131.02,135.87,128.9,132.5,10067191
2021-01-22,AMZN,3292.23,3321.91,3283.1644,3304.31,2821914
2021-01-21,AAPL.US,136.04,138.81,132.77,132.98,121272583
2021-01-21,GOOGL,1884.15,1932.08,1879.41,1893.65,2932973
2021-01-21,FB,272.87,273.6,267.4901,269.26,20838687
2021-01-21,PFE,35.106,35.212,34.789,35.02,35189110
2021-01-21,BNTX,105.43,107.3,103.2,104.0,2256344
2021-01-21,MRNA,132.98,137.0,125.25,125.28,20880838
2021-01-21,AMZN,3306.99,3348.55,3289.5675,3293.0,4945051
2021-01-20,AAPL.US,131.22,131.68,127.76,127.87,104962597
2021-01-20,GOOGL,1880.07,1899.7234,1819.51,1826.37,3207570
2021-01-20,FB,267.48,270.32,263.6,268.93,25199919
2021-01-20,PFE,35.126,35.424,35.087,35.405,36785159
2021-01-20,BNTX,103.23,105.5,102.33,104.41,1615666
2021-01-20,MRNA,125.14,126.0101,122.25,124.51,8001568
2021-01-20,AMZN,3263.38,3279.8,3175.0,3181.99,5309835
2021-01-19,AAPL.US,127.04,127.92,126.17,126.99,91316830
2021-01-19,GOOGL,1784.47,1803.84,1732.83,1743.0,2082951
2021-01-19,FB,261.1,262.2,252.7201,256.9,28028546
2021-01-19,PFE,35.347,35.607,35.242,35.375,34760127
2021-01-19,BNTX,104.7,105.44,100.2,101.26,2018242
2021-01-19,MRNA,125.01,126.36,120.5,122.1,16528897
2021-01-19,AMZN,3120.76,3145.0,3096.0,3107.0,3305142
2021-01-15,AAPL.US,126.36,129.43,126.22,127.99,112286512
2021-01-15,GOOGL,1727.62,1747.62,1711.71,1729.02,1572214
2021-01-15,FB,251.36,253.86,247.16,247.9,24942930
2021-01-15,PFE,35.318,35.395,35.03,35.298,35629400
2021-01-15,BNTX,101.59,104.99,97.25,104.25,3151568
2021-01-15,MRNA,129.65,133.29,126.58,129.6,15769535
2021-01-15,AMZN,3104.25,3142.545,3095.17,3123.02,4243995
2021-01-14,AAPL.US,128.12,130.19,127.97,129.99,90777953
2021-01-14,GOOGL,1730.92,1767.5499,1726.07,1748.87,1460617
2021-01-14,FB,245.64,255.03,244.61,253.4,29739404
2021-01-14,PFE,35.367,35.568,35.232,35.395,31456448
2021-01-14,BNTX,105.85,106.5,102.26,102.79,1910243
2021-01-14,MRNA,129.72,130.98,122.8,122.8,13346728
2021-01-14,AMZN,3127.47,3177.9999,3120.59,3167.52,3070919
2021-01-13,AAPL.US,130.08,130.64,127.7,127.97,89183259
2021-01-13,GOOGL,1747.25,1756.39,1727.32,1727.32,1171590
2021-01-13,FB,251.64,253.95,249.2,251.55,19528938
2021-01-13,PFE,35.472,35.77,35.26,35.607,32241900
2021-01-13,BNTX,102.61,106.0,102.04,103.48,1816018
2021-01-13,MRNA,124.06,127.58,120.74,123.7,14324644
2021-01-13,AMZN,3165.89,3189.95,3122.08,3128.44,3321244
2021-01-12,AAPL.US,128.01,128.9,126.09,127.71,92518005
2021-01-12,GOOGL,1737.43,1767.9,1716.375,1745.36,1476715
2021-01-12,FB,251.09,259.72,250.3,256.63,26449943
2021-01-12,PFE,35.78,36.363,35.434,36.281,49702570
2021-01-12,BNTX,105.45,107.6779,101.01,104.97,3560296
2021-01-12,MRNA,124.55,124.91,117.12,117.93,15300721
2021-01-12,AMZN,3120.83,3142.1418,3086.0,3120.0,3514582
2021-01-11,AAPL.US,128.19,129.38,127.71,128.4,101241187
2021-01-11,GOOGL,1756.29,1784.38,1752.14,1777.02,1740618
2021-01-11,FB,256.84,263.47,255.9,260.48,30412286
2021-01-11,PFE,36.348,36.405,35.745,35.819,49178340
2021-01-11,BNTX,108.9,109.4,102.1,102.84,4772780
2021-01-11,MRNA,117.26,121.24,112.62,112.75,16650648
2021-01-11,AMZN,3114.21,3156.3841,3110.0,3148.01,3669095
2021-01-08,AAPL.US,131.24,131.82,129.44,131.62,105806524
2021-01-08,GOOGL,1797.83,1799.355,1761.22,1777.16,1774226
2021-01-08,FB,267.57,268.95,263.18,268.31,18528251
2021-01-08,PFE,35.732,36.112,35.511,35.76,34771657
2021-01-08,BNTX,100.39,101.2,97.0,98.1,3988408
2021-01-08,MRNA,112.75,117.71,111.49,116.52,12376939
2021-01-08,AMZN,3182.7,3190.64,3142.2,3180.0,3537744
2021-01-07,AAPL.US,130.11,130.82,127.07,127.57,110253683
2021-01-07,GOOGL,1774.34,1777.82,1726.76,1726.76,2096829
2021-01-07,FB,268.74,271.61,264.78,265.9,15789756
2021-01-07,PFE,35.664,35.75,35.289,35.644,28897586
2021-01-07,BNTX,93.69,94.79,91.01,94.0,2980474
2021-01-07,MRNA,115.09,122.82,112.13,120.1,20614071
2021-01-07,AMZN,3162.16,3208.542,3155.0,3157.0,3514545
2021-01-06,AAPL.US,125.83,130.24,125.61,126.93,156044055
2021-01-06,GOOGL,1722.88,1743.965,1696.1014,1700.255,2329401
2021-01-06,FB,263.31,267.75,260.01,262.0,24354149
2021-01-06,PFE,35.482,36.068,35.385,35.444,36330491
2021-01-06,BNTX,91.16,91.49,86.25,86.755,3070823
2021-01-06,MRNA,116.26,116.93,110.28,111.11,21590934
2021-01-06,AMZN,3138.38,3197.509,3131.16,3146.48,4394815
2021-01-05,AAPL.US,130.2,130.93,127.64,128.1,98266981
2021-01-05,GOOGL,1740.05,1746.83,1716.9,1725.09,1017962
2021-01-05,FB,270.97,272.4,268.2111,268.29,9871557
2021-01-05,PFE,35.79,35.962,35.222,35.338,31079649
2021-01-05,BNTX,86.78,88.98,84.89,87.95,1970862
2021-01-05,MRNA,109.18,114.98,107.2,113.82,15450804
2021-01-05,AMZN,3218.51,3223.38,3165.06,3166.01,2655548
2021-01-04,AAPL.US,128.62,132.79,125.99,132.7,144185313
2021-01-04,GOOGL,1726.13,1762.4899,1707.14,1760.0,1866195
2021-01-04,FB,268.94,275.0,265.2,274.78,15106113
2021-01-04,PFE,35.424,35.548,34.905,35.482,34879012
2021-01-04,BNTX,85.73,88.1299,83.0,85.451,3137997
2021-01-04,MRNA,111.73,113.63,103.26,107.23,22439554
2021-01-04,AMZN,3186.63,3272.0,3144.02,3270.0,4411449
